,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300030,阳普医疗,5.83,19.96,0.97,369695,215016510.8,8.85,5.83,5.4,5.83,4.86,13.58,-170.85,2.51
1,2,300250,初灵信息,13.34,15.3,1.77,427977,551592692.98,19.27,13.88,11.65,11.78,11.57,27.15,-72.05,5.0
2,3,300107,建新股份,8.99,13.94,1.1,880741,789049924.0,19.52,9.47,7.93,7.93,7.89,25.48,211.17,3.38
3,4,600187,国中水务,2.85,10.04,0.26,2543029,717129237.0,5.02,2.85,2.72,2.8,2.59,15.76,443.95,1.46
4,5,603273,天元智能,16.58,10.02,1.51,40556,64929183.0,10.68,16.58,14.97,15.03,15.07,7.57,76.43,4.02
5,6,000995,皇台酒业,9.13,10.0,0.83,106269,95058177.23,9.64,9.13,8.33,8.35,8.3,5.99,-203.86,13.69
6,7,603042,华脉科技,10.26,5.56,0.54,162564,164310668.0,8.33,10.45,9.64,9.88,9.72,10.12,-202.01,1.87
7,8,603991,至正股份,44.28,5.48,2.3,22067,96591178.0,6.26,44.63,42.0,42.33,41.98,2.96,-266.75,13.19
8,9,002786,银宝山新,8.18,5.41,0.42,1195946,962716925.28,11.21,8.54,7.67,8.05,7.76,24.2,-28.27,9.52
9,10,000663,永安林业,4.36,5.06,0.21,213906,93380175.41,8.43,4.55,4.2,4.21,4.15,6.98,-35.75,1.36
10,11,600520,文一科技,18.35,4.92,0.86,261481,467344441.0,12.69,19.01,16.79,17.4,17.49,16.5,180.93,7.99
11,12,688083,中望软件,63.68,4.81,2.92,6579,41073052.0,7.37,64.49,60.01,61.3,60.76,0.54,646.28,2.97
12,13,301289,国缆检测,37.69,4.75,1.71,20067,76058720.56,4.34,38.49,36.93,36.95,35.98,7.92,38.95,3.13
13,14,001319,铭科精技,18.41,4.31,0.76,103710,188569794.37,7.88,18.59,17.2,17.5,17.65,17.01,28.8,2.13
14,15,002729,好利科技,10.7,4.19,0.43,99553,104731310.8,6.23,10.83,10.19,10.3,10.27,5.67,47.93,3.89
15,16,301209,联合化学,22.16,4.14,0.88,36385,78982262.11,6.2,22.16,20.84,21.05,21.28,14.85,31.94,2.51
16,17,000034,神州数码,25.24,3.87,0.94,316153,784368851.31,6.05,25.39,23.92,24.31,24.3,5.74,16.59,1.88
17,18,300462,华铭智能,7.83,3.71,0.28,192835,149263145.0,5.3,7.94,7.54,7.75,7.55,14.1,-20.83,1.02
18,19,301021,英诺激光,17.17,3.62,0.6,38919,65639508.59,4.65,17.21,16.44,16.57,16.57,2.57,-199.51,2.7
19,20,300609,汇纳科技,23.06,3.55,0.79,46873,106868105.48,4.49,23.08,22.08,22.27,22.27,3.91,-42.36,2.66
20,21,603085,天成自控,8.54,3.52,0.29,258385,223148255.0,8.12,8.9,8.23,8.26,8.25,6.98,107.51,3.78
21,22,301159,三维天地,26.12,3.49,0.88,14334,36863284.74,5.27,26.23,24.9,25.35,25.24,4.59,-14.66,2.59
22,23,301548,崇德科技,41.76,3.34,1.35,6015,24811807.98,7.1,42.69,39.82,40.41,40.41,2.77,28.82,2.53
23,24,603021,山东华鹏,2.79,3.33,0.09,55197,15232262.0,2.96,2.8,2.72,2.73,2.7,1.73,-6.87,6.51
24,25,603341,龙旗科技,37.97,3.29,1.21,48997,182541505.0,6.75,38.28,35.8,36.99,36.76,10.21,26.08,3.26
25,26,002591,恒大高新,4.13,3.25,0.13,97751,39781949.0,3.25,4.14,4.01,4.03,4.0,4.37,49.55,1.81
26,27,600302,标准股份,3.69,3.07,0.11,66758,24441820.0,4.19,3.71,3.56,3.57,3.58,1.93,-23.36,1.65
27,28,301183,东田微,38.53,3.02,1.13,63278,236703415.53,6.95,38.53,35.93,36.68,37.4,13.73,63.05,3.74
28,29,300752,隆利科技,13.26,2.79,0.36,57564,74751417.0,6.59,13.36,12.51,12.84,12.9,3.74,29.82,2.66
29,30,000890,法尔胜,2.6,2.77,0.07,97074,24910562.0,3.16,2.6,2.52,2.53,2.53,2.31,-22.56,173.13
30,31,688631,莱斯信息,50.76,2.75,1.36,22319,111893848.0,4.84,51.4,49.01,49.69,49.4,3.64,-761.0,4.63
31,32,300405,科隆股份,3.75,2.74,0.1,44079,16280909.4,3.29,3.75,3.63,3.66,3.65,2.01,-32.17,2.22
32,33,301567,贝隆精密,41.68,2.74,1.11,16354,67276761.0,3.8,41.78,40.24,40.5,40.57,9.09,84.93,4.15
33,34,003019,宸展光电,23.0,2.72,0.61,46817,106348877.31,4.29,23.12,22.16,22.38,22.39,2.79,15.35,2.81
34,35,600272,开开实业,10.27,2.7,0.27,242494,248870026.0,7.8,10.68,9.9,10.25,10.0,15.16,40.24,4.06
