,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,002640,跨境通,2.15,10.26,0.2,2879202,601984404.5,13.85,2.15,1.88,2.09,1.95,20.18,-147.12,2.51
1,2,002261,拓维信息,12.19,7.02,0.8,1272508,1495598902.35,12.64,12.5,11.06,11.44,11.39,11.29,2295.32,5.95
2,3,300464,星徽股份,4.37,6.59,0.27,593967,257373277.17,12.68,4.54,4.02,4.18,4.1,18.42,109.99,3.38
3,4,002153,石基信息,5.85,5.6,0.31,267757,152150202.9,8.3,5.91,5.45,5.54,5.54,1.67,322.89,2.18
4,5,300005,探路者,5.35,5.52,0.28,375916,196475453.44,6.31,5.37,5.05,5.2,5.07,4.26,27.65,2.27
5,6,301001,凯淳股份,19.75,5.05,0.95,51241,98920163.0,6.06,19.75,18.61,19.08,18.8,10.19,220.1,1.95
6,7,002336,*ST人乐,3.33,5.05,0.16,86204,28682470.33,1.58,3.33,3.28,3.33,3.17,1.96,-2.58,-2.18
7,8,600539,狮头股份,4.02,4.69,0.18,204798,82943038.0,9.9,4.22,3.84,3.84,3.84,8.9,-78.87,2.67
8,9,300592,华凯易佰,11.85,4.59,0.52,75440,88305006.91,6.18,11.93,11.23,11.28,11.33,2.06,17.83,2.18
9,10,001209,洪兴股份,14.11,4.52,0.61,31733,44092967.55,5.48,14.27,13.53,13.64,13.5,7.88,14.78,1.44
10,11,688365,光云科技,5.68,4.22,0.23,75174,41717090.0,6.42,5.73,5.38,5.48,5.45,1.77,-35.09,2.44
11,12,002568,百润股份,16.86,4.14,0.67,83244,138889121.44,5.19,16.95,16.11,16.11,16.19,1.16,21.98,4.22
12,13,600319,亚星化学,3.45,3.92,0.13,75393,25927183.0,6.33,3.54,3.33,3.34,3.32,2.39,-10.72,2.3
13,14,600696,岩石股份,7.82,3.71,0.28,180992,141842646.0,7.56,8.1,7.53,7.61,7.54,5.41,-16.9,4.95
14,15,301558,三态股份,8.12,3.7,0.29,186452,149447507.93,6.9,8.2,7.66,7.79,7.83,15.74,70.58,4.75
15,16,002902,铭普光磁,18.81,3.47,0.63,111351,205943322.0,5.83,18.92,17.86,18.33,18.18,7.23,-27.96,3.8
16,17,870726,鸿智科技,10.25,3.12,0.31,12466,12543304.07,5.33,10.3,9.77,9.95,9.94,7.72,21.6,2.46
17,18,002315,焦点科技,24.48,3.12,0.74,58107,139972254.8,5.22,24.69,23.45,23.9,23.74,2.88,16.6,3.23
18,19,002127,南极电商,2.75,3.0,0.08,747031,205717635.0,7.49,2.86,2.66,2.68,2.67,3.75,43.33,1.5
19,20,600530,交大昂立,2.53,2.85,0.07,131712,33371265.0,9.35,2.67,2.44,2.45,2.46,1.7,302.79,6.58
20,21,002410,广联达,9.47,2.82,0.26,304804,284244732.6,6.3,9.64,9.06,9.25,9.21,1.92,40.78,2.66
21,22,003010,若羽臣,12.13,2.8,0.33,66108,79661207.88,3.47,12.17,11.76,11.79,11.8,5.28,26.2,2.01
22,23,002069,獐子岛,2.61,2.76,0.07,91377,23599233.55,5.91,2.66,2.51,2.56,2.54,1.29,-42.42,35.94
