,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,301558,三态股份,10.51,16.0,1.45,1054043,1101667885.27,16.23,10.87,9.4,9.55,9.06,47.96,144.6,6.16
1,2,601360,三六零,12.64,10.01,1.15,2578106,3227982389.0,11.66,12.64,11.3,11.3,11.49,3.68,-114.62,2.9
2,3,002657,中科金财,25.54,9.99,2.32,131785,336578277.04,0.0,25.54,25.54,25.54,23.22,3.92,-83.15,4.8
3,4,301171,易点天下,30.73,9.71,2.72,1154500,3696804939.11,14.1,33.61,29.66,29.99,28.01,37.39,55.78,4.13
4,5,688039,当虹科技,31.7,3.32,1.02,102052,333692925.0,13.36,34.6,30.5,30.5,30.68,9.12,-38.31,3.03
5,6,300781,因赛集团,74.99,3.08,2.24,148529,1128571151.25,7.9,78.5,72.75,72.75,72.75,18.31,170.53,11.56
6,7,300612,宣亚国际,17.64,2.5,0.43,329751,597167480.97,8.02,18.68,17.3,17.3,17.21,18.33,-106.2,6.28
7,8,301230,泓博医药,27.64,2.48,0.67,108865,301535413.49,12.09,29.5,26.24,26.24,26.97,14.16,189.83,3.69
8,9,837748,路桥信息,27.81,2.17,0.59,29209,82488857.71,6.61,29.0,27.2,27.6,27.22,4.68,-207.02,7.34
9,10,000681,视觉中国,14.74,2.08,0.3,541537,812695095.0,6.23,15.35,14.45,14.45,14.44,8.01,94.8,2.95
10,11,300459,汤姆猫,5.57,2.01,0.11,4136651,2348809871.54,8.06,5.84,5.4,5.4,5.46,13.06,175.87,5.88
11,12,300418,昆仑万维,46.46,1.77,0.81,1359412,6573118523.12,9.66,50.66,46.25,47.01,45.65,11.04,-68.49,3.85
12,13,300229,拓尔思,18.07,1.35,0.24,732986,1367824763.56,8.3,19.26,17.78,17.78,17.83,9.22,266.45,3.7
13,14,002236,大华股份,17.7,1.26,0.22,1101657,1986868200.83,5.89,18.42,17.39,17.39,17.48,5.24,17.18,1.63
14,15,300182,捷成股份,5.83,0.87,0.05,2389095,1436052645.77,6.06,6.17,5.82,5.82,5.78,10.67,32.17,1.87
15,16,002230,科大讯飞,53.07,0.72,0.38,1899286,10385019896.25,6.76,56.5,52.94,52.98,52.69,8.69,-267.71,7.44
16,17,002929,润建股份,30.5,0.66,0.2,113848,354138254.0,5.35,31.88,30.26,30.27,30.3,5.34,22.25,1.39
17,18,002858,力盛体育,12.47,0.32,0.04,141896,179119987.0,4.99,12.88,12.26,12.3,12.43,9.67,108.66,3.52
18,19,301330,熵基科技,27.82,0.14,0.04,49570,141434597.1,5.04,29.18,27.78,27.79,27.78,6.61,33.66,1.66
19,20,002803,吉宏股份,14.52,0.07,0.01,158080,233329668.96,4.69,15.03,14.35,14.49,14.51,5.48,31.12,2.5
20,21,600728,佳都科技,4.87,0.0,0.0,447900,220625846.0,3.08,4.99,4.84,4.84,4.87,2.09,-40.55,1.4
21,22,603322,超讯通信,35.86,-0.03,-0.01,62454,226244597.0,4.43,36.91,35.32,35.87,35.87,3.96,166.69,17.62
22,23,688343,云天励飞-U,37.01,-0.13,-0.05,172145,655273629.0,6.88,39.4,36.85,36.85,37.06,6.68,-23.18,3.27
23,24,300413,芒果超媒,27.63,-0.25,-0.07,308841,879825309.83,5.92,29.24,27.6,27.99,27.7,3.02,26.84,2.29
24,25,603189,网达软件,16.55,-0.3,-0.05,149725,254378048.0,5.72,17.35,16.4,16.4,16.6,5.55,311.74,2.98
25,26,688327,云从科技-UW,13.17,-0.38,-0.05,550920,753514961.0,8.47,14.11,12.99,12.99,13.22,7.33,-20.14,10.67
26,27,603888,新华网,24.7,-0.64,-0.16,174569,440675896.0,3.74,25.63,24.7,24.87,24.86,3.36,61.71,3.69
27,28,603666,亿嘉和,24.35,-0.81,-0.2,100829,250528709.0,5.95,25.56,24.1,24.1,24.55,4.88,-47.0,2.19
28,29,002990,盛视科技,23.43,-0.97,-0.23,39124,93961307.0,4.78,24.53,23.4,23.69,23.66,2.92,40.88,2.56
29,30,000409,云鼎科技,8.97,-0.99,-0.09,204316,187076416.62,4.19,9.33,8.95,9.07,9.06,4.83,56.32,4.06
30,31,300232,洲明科技,6.86,-1.01,-0.07,289242,202893201.46,4.04,7.13,6.85,6.88,6.93,3.26,43.96,1.56
31,32,003005,竞业达,27.95,-1.24,-0.35,70915,202375005.48,4.95,29.1,27.7,27.88,28.3,9.61,127.81,2.74
32,33,300364,中文在线,28.46,-1.52,-0.44,877292,2611237275.55,8.06,30.67,28.34,29.12,28.9,13.27,-82.82,19.96
33,34,603660,苏州科达,7.09,-1.53,-0.11,267771,195546579.0,6.81,7.55,7.06,7.15,7.2,5.42,-7.51,5.76
34,35,003004,声迅股份,24.77,-1.71,-0.43,19451,49385870.0,4.4,25.88,24.77,25.25,25.2,2.8,-53.71,2.98
35,36,688228,开普云,50.02,-1.98,-1.01,41840,220244773.0,9.72,54.88,49.92,51.22,51.03,6.2,-157.49,2.71
36,37,300099,尤洛卡,6.32,-2.17,-0.14,174277,112550071.32,4.64,6.59,6.29,6.43,6.46,3.0,61.35,1.98
37,38,688038,中科通达,13.83,-3.29,-0.47,31820,45424892.0,6.29,14.69,13.79,14.31,14.3,2.73,686.46,2.59
38,39,301236,软通动力,60.83,-5.06,-3.24,501425,3156812899.35,7.51,65.6,60.79,64.75,64.07,7.37,572.47,5.54
39,40,600570,恒生电子,29.82,-5.81,-1.84,947998,2929099724.0,7.39,32.15,29.81,31.34,31.66,5.0,95.09,6.87
