,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,000826,启迪环境,2.37,10.23,0.22,1301984,297296568.87,9.77,2.37,2.16,2.16,2.15,9.14,-7.71,0.84
1,2,600126,杭钢股份,4.27,5.69,0.23,532857,224108334.0,4.95,4.27,4.07,4.09,4.04,1.58,-197.88,0.72
2,3,002310,*ST东园,1.52,4.83,0.07,88145,13398112.96,0.0,1.52,1.52,1.52,1.45,0.33,-1.79,-3.07
3,4,600386,北巴传媒,4.28,4.39,0.18,241883,102451952.0,4.15,4.28,4.11,4.11,4.1,3.0,170.05,1.95
4,5,601388,怡球资源,2.69,3.86,0.1,621139,166949117.0,3.09,2.74,2.66,2.7,2.59,2.82,43.2,1.38
5,6,002672,东江环保,5.3,3.72,0.19,321173,170056465.17,9.2,5.52,5.05,5.08,5.11,3.82,-12.4,1.44
6,7,301049,超越科技,30.54,2.76,0.82,59231,178058601.72,5.11,30.84,29.32,29.68,29.72,6.28,-61.22,4.01
7,8,600676,交运股份,4.52,2.26,0.1,570359,255859748.0,8.6,4.61,4.23,4.35,4.42,5.55,-17.77,0.86
8,9,600704,物产中大,5.02,2.24,0.11,671676,333551753.0,2.85,5.02,4.88,4.91,4.91,1.3,8.38,0.71
9,10,301265,华新环保,9.72,1.46,0.14,32511,31455488.0,2.09,9.74,9.54,9.62,9.58,1.91,54.56,1.43
10,11,838030,德众汽车,6.27,1.46,0.09,158658,97270299.56,7.93,6.34,5.85,6.08,6.18,16.23,246.52,2.4
11,12,601238,广汽集团,8.48,1.44,0.12,230618,194049386.0,2.39,8.48,8.28,8.39,8.36,0.31,28.97,0.76
12,13,600548,深高速,10.11,1.0,0.1,55549,55569130.0,2.3,10.11,9.88,9.95,10.01,0.39,14.25,1.25
13,14,600217,中再资环,6.95,0.87,0.06,827109,570268856.0,6.39,7.1,6.66,6.8,6.89,5.96,35.51,3.17
14,15,301026,浩通科技,30.44,0.66,0.2,27647,83969598.54,2.68,30.86,30.05,30.15,30.24,3.79,26.14,2.32
15,16,002009,天奇股份,12.72,-0.08,-0.01,150426,190029092.3,2.36,12.76,12.46,12.72,12.73,3.76,-66.13,2.42
16,17,002340,格林美,7.14,-0.14,-0.01,1180720,840478053.84,1.96,7.22,7.08,7.2,7.15,2.31,26.11,1.88
17,18,002645,华宏科技,8.0,-0.87,-0.07,154167,122672608.18,1.24,8.01,7.91,7.98,8.07,3.03,1280.21,1.3
