,code,name,momentum_d,momentum_w,day_5,day_10,day_20,industry1,concept,price_change_per,score
586,600866,星湖科技,25.89,157.39,-1.38,-2.86,6.26,,代糖概念,-0.92,1.2
587,837242,建邦科技,28.05,225.06,14.75,8.44,11.77,,汽车拆解概念,6.31,2.2
588,688702,盛科通信,25.76,209.03,5.83,-5.22,1.51,,国家大基金持股,8.26,1.2
589,603893,瑞芯微,104.44,148.81,8.04,-2.04,44.66,,"国家大基金持股,智能音箱",3.74,1.1
590,603928,兴业股份,108.68,108.68,2.32,-4.95,28.9,,"大飞机,光刻胶",0.0,1.1
591,300266,兴源环境,33.12,334.48,1.48,1.48,2.23,,"固废处理,碳交易",-0.72,1.2
592,002380,科远智慧,68.06,68.06,13.93,27.98,53.6,,"光热发电,超超临界发电",4.56,1.4300000000000002
593,873305,九菱科技,59.01,334.81,6.46,0.9,-3.58,,稀土永磁,1.05,1.53
594,836961,西磁科技,24.21,488.43,7.64,1.02,-4.92,,稀土永磁,-0.71,1.2
595,688068,热景生物,52.24,245.39,-4.92,-7.08,-9.95,,"肝炎概念,猴痘概念,重组蛋白",2.71,1.2
596,600693,东百集团,114.06,228.0,-4.98,-7.21,-23.41,,统一大市场,-2.98,1.1
597,300300,ST峡创,44.93,269.0,1.34,4.84,13.06,,家庭医生,-0.98,1.2
598,835579,机科股份,27.74,182.95,14.33,18.39,23.44,,"烟草,医疗废物处理",0.58,1.4
599,605398,新炬网络,202.56,201.9,-16.47,6.62,103.6,,MLOps概念,2.67,1.5
600,300170,汉得信息,126.89,177.75,-1.89,10.41,79.47,,ERP概念,3.9,1.1
601,300290,荣科科技,30.38,261.15,-7.87,2.22,12.06,,DRG/DIP,1.49,1.2
602,002130,沃尔核材,31.23,105.06,8.87,6.61,1.79,,超导概念,3.14,1.04
603,600410,华胜天成,150.56,278.12,11.36,10.54,36.47,,"时空大数据,区块链,无线耳机,元宇宙",0.09,2.2300000000000004
604,688262,国芯科技,18.28,175.56,3.01,3.4,11.86,,无线充电,5.8,0.8
605,300499,高澜股份,58.54,170.74,19.04,17.95,1.32,,柔性直流输电,8.86,1.77
606,300857,协创数据,43.99,156.98,25.03,25.4,15.26,,EDR概念,8.11,1.4
607,301413,安培龙,86.86,127.01,20.75,12.31,29.65,,汽车芯片,-1.04,1.37
608,831832,科达自控,64.83,314.55,1.55,20.14,37.71,,"知识产权保护,换电概念",4.65,1.2
609,603959,ST百利,88.78,194.82,-3.82,-8.47,-7.8,,煤化工概念,-1.56,1.5
610,000955,欣龙控股,53.44,133.22,-3.7,-3.03,-2.12,,自由贸易港,-1.42,1.5
611,300378,鼎捷数智,100.99,122.83,-5.01,14.05,67.96,,富士康概念,2.08,1.1
612,300953,震裕科技,116.06,123.95,11.27,2.96,32.52,,宁德时代概念,0.95,1.1
613,600050,中国联通,44.35,44.35,14.05,30.4,40.62,,同花顺中特估100,10.0,2.1
614,002423,中粮资本,16.6,215.65,0.29,0.51,7.49,,同花顺中特估100,1.62,1.2
615,831961,创远信科,36.44,238.69,4.18,13.68,18.52,,太赫兹,2.02,1.2
616,002187,广百股份,73.93,168.18,-4.11,-5.53,-30.49,,"广东自贸区,黄金概念",-1.82,1.53
617,300399,天利科技,91.61,321.66,-4.29,-0.37,2.4,,互联网保险,3.01,1.5699999999999998
618,300253,卫宁健康,132.13,136.77,4.34,40.17,101.55,,互联网保险,4.59,1.4300000000000002
619,603021,山东华鹏,43.35,191.41,-0.95,-1.42,0.0,,地下管网,-2.57,1.2
620,300288,朗玛信息,50.79,94.14,6.37,18.02,31.06,,医药电商,-1.92,1.73
621,837212,智新电子,30.14,279.01,5.2,5.08,7.37,,电子竞技,1.17,1.2
622,600216,浙江医药,8.31,105.22,-2.01,-2.77,-1.69,,青蒿素,0.4,1.2
623,600721,百花医药,19.51,65.34,-1.43,1.03,8.52,,青蒿素,-1.43,1.17
624,301311,昆船智能,14.94,70.8,2.72,3.12,8.08,,中船系,3.29,1.7999999999999998
625,688146,中船特气,15.54,51.82,2.17,4.1,8.79,,中船系,0.84,1.4300000000000002
626,301210,金杨股份,72.49,95.05,27.34,30.21,55.79,,"小金属概念,金属镍",20.0,1.37
627,688568,中科星图,90.75,184.11,0.03,7.48,29.94,,中字头股票,2.2,1.5
628,000066,中国长城,32.21,219.53,-4.44,8.61,18.06,,中字头股票,5.21,1.2
629,300411,金盾股份,15.92,310.4,-0.22,3.9,8.61,,"海工装备,高铁",3.05,1.2
630,603843,正平股份,26.57,79.84,-6.02,-5.48,-10.87,,赛马概念,-1.5,1.5699999999999998
631,002678,珠江钢琴,18.46,72.6,-0.65,1.99,2.67,,赛马概念,-0.86,1.4
632,603739,蔚蓝生物,20.78,127.95,-2.98,9.52,14.21,,动物疫苗,-1.11,1.2
633,300209,*ST有树,46.78,313.58,-4.55,-5.77,-9.26,,柔性屏(折叠屏),-2.22,1.2
634,300482,万孚生物,18.45,61.41,1.28,10.8,15.04,,芬太尼,-0.71,2.2
635,688767,博拓生物,19.02,46.27,3.74,2.43,0.72,,芬太尼,-0.09,2.1
636,833030,立方控股,88.74,242.94,1.64,22.47,37.97,,网约车,10.15,1.5
637,300157,新锦动力,47.55,163.89,2.98,2.3,-0.32,,可燃冰,-0.32,2.9699999999999998
638,002278,神开股份,25.5,52.02,4.02,2.89,6.16,,可燃冰,-0.35,2.5300000000000002
639,832662,方盛股份,69.97,278.59,40.22,49.4,57.03,,燃料电池,30.0,1.1300000000000001
640,603967,中创物流,14.27,73.4,-1.58,0.61,3.11,,中韩自贸区,-1.09,1.1
641,300892,品渥食品,24.08,275.53,-0.64,1.81,-1.03,,啤酒概念,-1.81,1.93
642,002183,怡亚通,25.0,138.83,0.64,7.95,10.72,,啤酒概念,-0.63,1.9000000000000001
643,002636,金安国纪,79.27,79.27,12.28,11.64,3.86,,消毒剂,-3.49,1.77
644,002656,ST摩登,96.38,150.0,17.94,16.89,71.9,,分拆上市意愿,4.78,1.4
645,300121,阳谷华泰,17.35,209.81,9.84,8.02,13.37,,硅能源,-1.06,1.2
646,688593,新相微,32.12,233.92,4.88,3.83,-0.52,,电子纸,0.92,1.2
647,603882,金域医学,74.38,70.74,10.67,34.2,56.74,,幽门螺杆菌概念,-0.61,2.1
648,300006,莱美药业,41.03,172.13,-2.07,1.34,5.87,,幽门螺杆菌概念,-1.81,1.2
649,003017,大洋生物,34.09,53.36,7.8,6.37,14.15,,氟化工概念,2.55,1.77
650,301058,中粮科工,34.17,85.14,20.78,27.61,30.54,,冰雪产业,3.24,1.0
651,688719,爱科赛博,39.8,69.93,19.83,34.71,40.45,,可控核聚变,19.99,1.0
652,300735,光弘科技,32.88,174.37,-2.25,-1.78,19.86,,小米汽车,0.82,1.2
653,300100,双林股份,57.12,214.07,30.85,22.48,33.65,,PEEK材料,-2.2,1.4
654,002522,浙江众成,43.75,59.55,34.64,36.32,44.21,,PVDF概念,10.04,2.1
655,002031,巨轮智能,105.26,265.55,9.36,18.49,40.27,,工业母机,0.76,1.5
656,003042,中农联合,37.0,93.93,4.29,1.98,1.91,,草甘膦,-1.43,2.17
657,833819,颖泰生物,18.47,130.29,2.97,1.46,-3.88,,草甘膦,-0.86,1.53
